Armado;Entidad;Cliente.Destino;Nombre;FechaAlta;FechaFin;PCC;FechaPCC;Delivery;ID.Cliente;Estado;Observación;Ud.Pedidas;Ud.Preparadas
16001;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;09/06/2020                    ;10/06/2020                    ;1882;10/06/2020                    ;OEP7803             ;1033;CAR;Entrega con frecuencia Impulse                                                                                                                                                                                                                                 ;37.0;27.0
16002;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;09/06/2020                    ;10/06/2020                    ;1882;10/06/2020                    ;OEP7806             ;1033;CAR;Panorama Pañales                                                                                                                                                                                                                                               ;414.0;414.0
16003;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;09/06/2020                    ;10/06/2020                    ;1882;10/06/2020                    ;OEP7808             ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;508.0;500.0
16004;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;09/06/2020                    ;09/06/2020                    ;1873;09/06/2020                    ;OEP7804             ;1033;CAR;Entrega con frecuencia Impulse                                                                                                                                                                                                                                 ;18.0;18.0
16005;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;09/06/2020                    ;10/06/2020                    ;1882;10/06/2020                    ;OEP7807             ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;261.0;248.0
16006;10311;C100703             ;SANTA FE 2000 SOC.EN COMANDITA     ;09/06/2020                    ;09/06/2020                    ;1875;09/06/2020                    ;OEP7805             ;1033;CAR;Enterga frecuenia Impulse                                                                                                                                                                                                                                      ;18.0;18.0
16008;10246;BAR207684           ;ARTECOLOR S R L                    ;09/06/2020                    ;10/06/2020                    ;1883;11/06/2020                    ;750014383           ;1032;CAR;ARTECOLOR S R L                                                                                                                                                                                                                                                ;235.0;235.0
16009;10021;BAR207271           ;CEVEN S.A.                         ;09/06/2020                    ;11/06/2020                    ;1907;16/06/2020                    ;750014414           ;1032;CAR;TURNO 16/06                                                                                                                                                                                                                                                    ;909.0;904.0
16010;10139;BAR207599           ;RELET SRL                          ;09/06/2020                    ;11/06/2020                    ;0;                              ;750014415           ;1032;PRE;FRENADO PAGO PREVIO
                                                                                                                                                                                                                                          ;34.0;34.0
16011;10247;BAR207685           ;AVANTECNO S A                      ;09/06/2020                    ;10/06/2020                    ;1903;12/06/2020                    ;750014416           ;1032;CAR;LIBERADO
                                                                                                                                                                                                                                                     ;84.0;84.0
16012;10064;BAR207513           ;STENFAR S.A. INDUSTRIAL COMERC     ;09/06/2020                    ;11/06/2020                    ;1915;17/06/2020                    ;750014417           ;1032;CAR;RETIRA 17/06                                                                                                                                                                                                                                                   ;357.0;357.0
16013;10033;BAR207425           ;FREE S.A.                          ;09/06/2020                    ;11/06/2020                    ;1919;18/06/2020                    ;750014418           ;1032;CAR;TURNO 18/06                                                                                                                                                                                                                                                    ;798.0;798.0
16014;10145;BAR207605           ;STYLUS S.A.                        ;09/06/2020                    ;11/06/2020                    ;1915;17/06/2020                    ;750014419           ;1032;CAR;TURNO 17/06
                                                                                                                                                                                                                                                  ;200.0;200.0
16015;10117;BAR207577           ;ELIT SA                            ;09/06/2020                    ;11/06/2020                    ;1928;19/06/2020                    ;750014420           ;1032;CAR;TURNO 19/06
                                                                                                                                                                                                                                                  ;1525.0;1525.0
16016;10219;BAR615076           ;AIR COMPUTERS S.R.L.               ;09/06/2020                    ;12/06/2020                    ;1930;22/06/2020                    ;750014421           ;1032;CAR;TURNO 22/06                                                                                                                                                                                                                                                    ;1369.0;1369.0
16017;11552;05932001            ;SPORT SUPPLIER S.A                 ;09/06/2020                    ;09/06/2020                    ;0;                              ;1565                ;1034;PRE;                                                                                                                                                                                                                                                               ;40.0;39.0
16018;10139;BAR207599           ;RELET SRL                          ;09/06/2020                    ;09/06/2020                    ;1883;11/06/2020                    ;750014399           ;1032;CAR;RELET SRL - COMPLETA PEDIDO                                                                                                                                                                                                                                    ;25.0;25.0
16019;12041;E0000001            ;ECOMMERCE PENALTY                  ;09/06/2020                    ;09/06/2020                    ;1898;12/06/2020                    ;00006342            ;1034;CAR;                                                                                                                                                                                                                                                               ;1.0;1.0
16020;12041;E0000001            ;ECOMMERCE PENALTY                  ;09/06/2020                    ;09/06/2020                    ;1898;12/06/2020                    ;00006343            ;1034;CAR;                                                                                                                                                                                                                                                               ;1.0;1.0
16021;12041;E0000001            ;ECOMMERCE PENALTY                  ;09/06/2020                    ;09/06/2020                    ;1898;12/06/2020                    ;00006345            ;1034;CAR;                                                                                                                                                                                                                                                               ;1.0;1.0
16022;12041;E0000001            ;ECOMMERCE PENALTY                  ;09/06/2020                    ;09/06/2020                    ;1898;12/06/2020                    ;00006303            ;1034;CAR;                                                                                                                                                                                                                                                               ;1.0;1.0
16023;12041;E0000001            ;ECOMMERCE PENALTY                  ;09/06/2020                    ;09/06/2020                    ;1898;12/06/2020                    ;00006309            ;1034;CAR;                                                                                                                                                                                                                                                               ;1.0;1.0
16024;12041;E0000001            ;ECOMMERCE PENALTY                  ;09/06/2020                    ;09/06/2020                    ;1898;12/06/2020                    ;6315                ;1034;CAR;                                                                                                                                                                                                                                                               ;1.0;1.0
16025;11942;BAR10214            ;ATELIER                            ;09/06/2020                    ;09/06/2020                    ;1883;11/06/2020                    ;300000              ;1032;CAR;MARKETING HAD PLAN DE ACCION                                                                                                                                                                                                                                   ;7.0;6.0
16026;11942;BAR10214            ;ATELIER                            ;09/06/2020                    ;09/06/2020                    ;1883;11/06/2020                    ;300000              ;1032;CAR;MARKETING HAD PLAN DE ACCION                                                                                                                                                                                                                                   ;1.0;1.0
16027;10026;BAR207360           ;RITHNER, PORTEOUS Y CIA S.A.       ;09/06/2020                    ;10/06/2020                    ;1883;11/06/2020                    ;750014422           ;1032;CAR;RITHNER, PORTEOUS Y CIA S.A.                                                                                                                                                                                                                                   ;15.0;15.0
16029;10314;C000007             ;ORIEN S.A. - FCIA CORDOBA          ;09/06/2020                    ;10/06/2020                    ;1881;10/06/2020                    ;OEP7815             ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;2.0;2.0
16030;10314;C000007             ;ORIEN S.A. - FCIA CORDOBA          ;09/06/2020                    ;10/06/2020                    ;1881;10/06/2020                    ;OEP7811             ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;80.0;72.0
16031;10314;C000007             ;ORIEN S.A. - FCIA CORDOBA          ;09/06/2020                    ;10/06/2020                    ;1881;10/06/2020                    ;OEP7809             ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;47.0;47.0
16032;10314;C000007             ;ORIEN S.A. - FCIA CORDOBA          ;09/06/2020                    ;10/06/2020                    ;1881;10/06/2020                    ;OEP7810             ;1033;CAR;Panorama Pañales                                                                                                                                                                                                                                               ;20.0;20.0
16033;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;09/06/2020                    ;10/06/2020                    ;1882;10/06/2020                    ;OEP7813             ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;6.0;6.0
16034;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;09/06/2020                    ;10/06/2020                    ;1882;10/06/2020                    ;OEP7814             ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;18.0;18.0
16035;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;09/06/2020                    ;10/06/2020                    ;1882;10/06/2020                    ;OEP7812             ;1033;CAR;Panorama Pañales                                                                                                                                                                                                                                               ;102.0;102.0
16036;10315;C100667             ;ORIEN ARGENTINA S.A.-VTAS INTE     ;10/06/2020                    ;10/06/2020                    ;1880;10/06/2020                    ;561                 ;1033;CAR;APLICA SOBRE_OCIN_354                                                                                                                                                                                                                                          ;48.0;48.0
16037;10315;C100667             ;ORIEN ARGENTINA S.A.-VTAS INTE     ;10/06/2020                    ;10/06/2020                    ;1880;10/06/2020                    ;562                 ;1033;CAR;APLICA SOBRE_OCIN_354                                                                                                                                                                                                                                          ;146.0;146.0
16038;10312;C100704             ;SALUD Y BELLEZA SCS                ;10/06/2020                    ;11/06/2020                    ;1886;11/06/2020                    ;OEP7822             ;1033;CAR;Enterga con frecuencia                                                                                                                                                                                                                                         ;390.0;390.0
16039;10322;C100708             ;ALFARO SOCIEDAD EN COMANDITA S     ;10/06/2020                    ;11/06/2020                    ;1894;11/06/2020                    ;OEP7821             ;1033;CAR;Enterga con frecuencia                                                                                                                                                                                                                                         ;390.0;390.0
16040;10316;C000003             ;FARMACIA PERLES S.A.               ;10/06/2020                    ;11/06/2020                    ;1888;11/06/2020                    ;OEP7820             ;1033;CAR;Enterga con frecuencia                                                                                                                                                                                                                                         ;390.0;390.0
16041;10317;C000004             ;ORIEN S.A. - FCIA ORIEN            ;10/06/2020                    ;11/06/2020                    ;1889;11/06/2020                    ;OEP7819             ;1033;CAR;Enterga con frecuencia                                                                                                                                                                                                                                         ;390.0;390.0
16042;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;10/06/2020                    ;12/06/2020                    ;1910;16/06/2020                    ;OEP7816             ;1033;CAR;Entrega con frecuencia                                                                                                                                                                                                                                         ;1094.0;1094.0
16043;10311;C100703             ;SANTA FE 2000 SOC.EN COMANDITA     ;10/06/2020                    ;11/06/2020                    ;1885;11/06/2020                    ;OEP7818             ;1033;CAR;Enterga con frecuencia                                                                                                                                                                                                                                         ;1030.0;1030.0
16044;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;10/06/2020                    ;10/06/2020                    ;1882;10/06/2020                    ;OEP7817             ;1033;CAR;Entrega con frecuencia                                                                                                                                                                                                                                         ;1030.0;1030.0
16045;10321;C100705             ;TORCUATO VITAL S C S               ;10/06/2020                    ;11/06/2020                    ;1893;11/06/2020                    ;OEP7824             ;1033;CAR;Directa                                                                                                                                                                                                                                                        ;290.0;290.0
16046;10319;C100598             ;SAN TELMO SALUD S.A.               ;10/06/2020                    ;11/06/2020                    ;1890;11/06/2020                    ;OEP7829             ;1033;CAR;Enterga frecuencia                                                                                                                                                                                                                                             ;328.0;328.0
16047;10323;C000001             ;BIKANER S.A                        ;10/06/2020                    ;12/06/2020                    ;1909;16/06/2020                    ;OEP7828             ;1033;CAR;Enterga con frecuencia                                                                                                                                                                                                                                         ;290.0;290.0
16048;10305;C100692             ;ORIEN S.A. - FCIA BEIRO            ;10/06/2020                    ;11/06/2020                    ;1884;11/06/2020                    ;OEP7827             ;1033;CAR;Entrega con frecuencia                                                                                                                                                                                                                                         ;290.0;290.0
16049;10320;C100696             ;FARMAPOINT S.C.S                   ;10/06/2020                    ;11/06/2020                    ;1892;11/06/2020                    ;OEP7823             ;1033;CAR;Entrega con frecuencia                                                                                                                                                                                                                                         ;390.0;390.0
16050;10314;C000007             ;ORIEN S.A. - FCIA CORDOBA          ;10/06/2020                    ;10/06/2020                    ;1881;10/06/2020                    ;OEP7826             ;1033;CAR;Enterga con frecuencia                                                                                                                                                                                                                                         ;290.0;290.0
16051;10336;C000006             ;ORIEN S.A. - FCIA DAFLO            ;10/06/2020                    ;11/06/2020                    ;1891;11/06/2020                    ;OEP7825             ;1033;CAR;Enterga con frecuencia                                                                                                                                                                                                                                         ;290.0;290.0
16059;10316;C000003             ;FARMACIA PERLES S.A.               ;10/06/2020                    ;11/06/2020                    ;1888;11/06/2020                    ;OEP7831             ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;116.0;116.0
16061;10316;C000003             ;FARMACIA PERLES S.A.               ;10/06/2020                    ;11/06/2020                    ;1888;11/06/2020                    ;OEP7830             ;1033;CAR;Panorama Pañales                                                                                                                                                                                                                                               ;21.0;21.0
16063;12041;E0000001            ;ECOMMERCE PENALTY                  ;10/06/2020                    ;10/06/2020                    ;1898;12/06/2020                    ;00006347            ;1034;CAR;                                                                                                                                                                                                                                                               ;1.0;1.0
16064;12041;E0000001            ;ECOMMERCE PENALTY                  ;10/06/2020                    ;10/06/2020                    ;1898;12/06/2020                    ;00006348            ;1034;CAR;                                                                                                                                                                                                                                                               ;1.0;1.0
16065;12041;E0000001            ;ECOMMERCE PENALTY                  ;10/06/2020                    ;10/06/2020                    ;1898;12/06/2020                    ;00006349            ;1034;CAR;                                                                                                                                                                                                                                                               ;1.0;1.0
16066;12041;E0000001            ;ECOMMERCE PENALTY                  ;10/06/2020                    ;10/06/2020                    ;1898;12/06/2020                    ;00006353            ;1034;CAR;                                                                                                                                                                                                                                                               ;1.0;1.0
16072;10218;BAR613026           ;PORPORATO RAUL AMERICO             ;10/06/2020                    ;11/06/2020                    ;1915;17/06/2020                    ;750014426           ;1032;CAR;TURNO 17/06                                                                                                                                                                                                                                                    ;132.0;132.0
16073;10026;BAR207360           ;RITHNER, PORTEOUS Y CIA S.A.       ;10/06/2020                    ;11/06/2020                    ;1907;16/06/2020                    ;750014427           ;1032;CAR;TURNO 16/06
                                                                                                                                                                                                                                                  ;405.0;405.0
16074;10207;BAR207680           ;MEALLA JUAN CARLOS                 ;10/06/2020                    ;11/06/2020                    ;1919;18/06/2020                    ;750014428           ;1032;CAR;TURNO 18/06                                                                                                                                                                                                                                                    ;21.0;21.0
16075;10207;BAR207680           ;MEALLA JUAN CARLOS                 ;10/06/2020                    ;11/06/2020                    ;1919;18/06/2020                    ;750014429           ;1032;CAR;TURNO 18/06                                                                                                                                                                                                                                                    ;15.0;15.0
16076;10269;BAR5030959          ;ARANDA LIDIA                       ;10/06/2020                    ;11/06/2020                    ;1899;12/06/2020                    ;750014430           ;1032;CAR;ARANDA LIDIA                                                                                                                                                                                                                                                   ;1.0;1.0
16077;10033;BAR207425           ;FREE S.A.                          ;10/06/2020                    ;11/06/2020                    ;1919;18/06/2020                    ;750014431           ;1032;CAR;TURNO 18/06                                                                                                                                                                                                                                                    ;549.0;549.0
16078;10316;C000003             ;FARMACIA PERLES S.A.               ;10/06/2020                    ;11/06/2020                    ;1888;11/06/2020                    ;OEP7832             ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;110.0;110.0
16079;10319;C100598             ;SAN TELMO SALUD S.A.               ;10/06/2020                    ;11/06/2020                    ;1890;11/06/2020                    ;OEP7843             ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;73.0;73.0
16080;10319;C100598             ;SAN TELMO SALUD S.A.               ;10/06/2020                    ;11/06/2020                    ;1890;11/06/2020                    ;OEP7842             ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;16.0;13.0
16081;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;10/06/2020                    ;12/06/2020                    ;1910;16/06/2020                    ;OEP7841             ;1033;CAR;Entrega frecuencia Inactivos                                                                                                                                                                                                                                   ;235.0;227.0
16082;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;10/06/2020                    ;12/06/2020                    ;1910;16/06/2020                    ;OEP7840             ;1033;CAR;Entrega frecuencia Inactivos                                                                                                                                                                                                                                   ;23.0;23.0
16083;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;10/06/2020                    ;12/06/2020                    ;1910;16/06/2020                    ;OEP7839             ;1033;CAR;Entrega frecuencia Inactivos                                                                                                                                                                                                                                   ;247.0;230.0
16084;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;10/06/2020                    ;11/06/2020                    ;1887;11/06/2020                    ;OEP7838             ;1033;CAR;Entrega con frecuencia Inactiv                                                                                                                                                                                                                                 ;274.0;264.0
16085;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;10/06/2020                    ;10/06/2020                    ;1887;11/06/2020                    ;OEP7836             ;1033;CAR;Entrega con frecuencia Inactiv                                                                                                                                                                                                                                 ;24.0;24.0
16086;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;10/06/2020                    ;11/06/2020                    ;1887;11/06/2020                    ;OEP7837             ;1033;CAR;Entrega con frecuencia Inactiv                                                                                                                                                                                                                                 ;321.0;303.0
16087;10317;C000004             ;ORIEN S.A. - FCIA ORIEN            ;10/06/2020                    ;11/06/2020                    ;1889;11/06/2020                    ;OEP7835             ;1033;CAR;Panorama Pañales                                                                                                                                                                                                                                               ;296.0;296.0
16088;10317;C000004             ;ORIEN S.A. - FCIA ORIEN            ;10/06/2020                    ;11/06/2020                    ;1889;11/06/2020                    ;OEP7833             ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;205.0;198.0
16089;10317;C000004             ;ORIEN S.A. - FCIA ORIEN            ;10/06/2020                    ;11/06/2020                    ;1889;11/06/2020                    ;OEP7834             ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;137.0;133.0
16090;12050;C000195             ;UNILEVER                           ;11/06/2020                    ;11/06/2020                    ;1911;16/06/2020                    ;ODM597              ;1033;CAR;                                                                                                                                                                                                                                                               ;7378.0;7309.0
16095;10321;C100705             ;TORCUATO VITAL S C S               ;11/06/2020                    ;12/06/2020                    ;1901;12/06/2020                    ;OEP7846             ;1033;CAR;Panorama Pañales                                                                                                                                                                                                                                               ;4.0;4.0
16096;10321;C100705             ;TORCUATO VITAL S C S               ;11/06/2020                    ;12/06/2020                    ;1901;12/06/2020                    ;OEP7845             ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;165.0;153.0
16097;10321;C100705             ;TORCUATO VITAL S C S               ;11/06/2020                    ;12/06/2020                    ;1901;12/06/2020                    ;OEP7844             ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;43.0;41.0
16102;12041;E0000001            ;ECOMMERCE PENALTY                  ;11/06/2020                    ;11/06/2020                    ;1898;12/06/2020                    ;00006355            ;1034;CAR;                                                                                                                                                                                                                                                               ;1.0;1.0
16103;12041;E0000001            ;ECOMMERCE PENALTY                  ;11/06/2020                    ;11/06/2020                    ;1898;12/06/2020                    ;00006356            ;1034;CAR;                                                                                                                                                                                                                                                               ;1.0;1.0
16104;12041;E0000001            ;ECOMMERCE PENALTY                  ;11/06/2020                    ;11/06/2020                    ;1898;12/06/2020                    ;00006357            ;1034;CAR;                                                                                                                                                                                                                                                               ;1.0;1.0
16105;12041;E0000001            ;ECOMMERCE PENALTY                  ;11/06/2020                    ;11/06/2020                    ;1898;12/06/2020                    ;00006358            ;1034;CAR;                                                                                                                                                                                                                                                               ;1.0;1.0
16106;12041;E0000001            ;ECOMMERCE PENALTY                  ;11/06/2020                    ;11/06/2020                    ;1898;12/06/2020                    ;00006359            ;1034;CAR;                                                                                                                                                                                                                                                               ;1.0;1.0
16108;12041;E0000001            ;ECOMMERCE PENALTY                  ;11/06/2020                    ;11/06/2020                    ;1898;12/06/2020                    ;00006360            ;1034;CAR;                                                                                                                                                                                                                                                               ;1.0;1.0
16126;10304;BAR503097           ;LUCIANA RODRIGUEZ                  ;11/06/2020                    ;12/06/2020                    ;1915;17/06/2020                    ;750014409           ;1032;CAR;TURNO 17/06                                                                                                                                                                                                                                                    ;1.0;1.0
16127;12051;BAR605035           ;                                   ;11/06/2020                    ;12/06/2020                    ;1928;19/06/2020                    ;750014433           ;1032;CAR;TURNO 19/06 - ESPACIO CASA VARGAS S.R.L.                                                                                                                                                                                                                       ;102.0;102.0
16128;10320;C100696             ;FARMAPOINT S.C.S                   ;11/06/2020                    ;12/06/2020                    ;1900;12/06/2020                    ;OEP7851             ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;329.0;305.0
16129;10322;C100708             ;ALFARO SOCIEDAD EN COMANDITA S     ;11/06/2020                    ;12/06/2020                    ;1902;12/06/2020                    ;OEP7848             ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;173.0;171.0
16130;11439;05757001            ;Taibo Carlos Alberto               ;12/06/2020                    ;12/06/2020                    ;0;                              ;1567                ;1034;PRE;                                                                                                                                                                                                                                                               ;28.0;28.0
16131;11685;06080001            ;Gomez Mario Alberto                ;12/06/2020                    ;12/06/2020                    ;0;                              ;1568                ;1034;PRE;                                                                                                                                                                                                                                                               ;65.0;65.0
16132;11730;06134001            ;Etienne Teresa Haydee              ;12/06/2020                    ;12/06/2020                    ;0;                              ;1570                ;1034;PRE;                                                                                                                                                                                                                                                               ;36.0;36.0
16133;11586;05974001            ;GOMEZ LUIS MARIA                   ;12/06/2020                    ;12/06/2020                    ;0;                              ;1571                ;1034;PRE;                                                                                                                                                                                                                                                               ;5.0;5.0
16134;11313;05562001            ;Tassone S.A.                       ;12/06/2020                    ;12/06/2020                    ;0;                              ;1572                ;1034;PRE;                                                                                                                                                                                                                                                               ;54.0;54.0
16135;11399;05692001            ;Tassone Rafael y Otros SH          ;12/06/2020                    ;12/06/2020                    ;0;                              ;1573                ;1034;PRE;                                                                                                                                                                                                                                                               ;12.0;12.0
16136;11399;05692001            ;Tassone Rafael y Otros SH          ;12/06/2020                    ;12/06/2020                    ;0;                              ;1574                ;1034;PRE;                                                                                                                                                                                                                                                               ;12.0;12.0
16137;12041;E0000001            ;ECOMMERCE PENALTY                  ;12/06/2020                    ;12/06/2020                    ;1898;12/06/2020                    ;6361                ;1034;CAR;                                                                                                                                                                                                                                                               ;1.0;1.0
16138;12041;E0000001            ;ECOMMERCE PENALTY                  ;12/06/2020                    ;12/06/2020                    ;1898;12/06/2020                    ;6362                ;1034;CAR;                                                                                                                                                                                                                                                               ;1.0;1.0
16139;12041;E0000001            ;ECOMMERCE PENALTY                  ;12/06/2020                    ;12/06/2020                    ;1898;12/06/2020                    ;6363                ;1034;CAR;                                                                                                                                                                                                                                                               ;1.0;1.0
16140;12041;E0000001            ;ECOMMERCE PENALTY                  ;12/06/2020                    ;12/06/2020                    ;1898;12/06/2020                    ;00006364            ;1034;CAR;                                                                                                                                                                                                                                                               ;1.0;1.0
